movie_wikipedia_id,book_wikidata_id
5886750,Q936276
24559881,Q934430
16548379,Q936276
21567561,Q936276
10899890,Q931113
10206784,Q929409
623452,Q929184
31129806,Q929165
30625,Q968314
142423,Q967983
23823057,Q958560
21761120,Q955910
22830026,Q952392
22547614,Q951587
24411083,Q951198
1605227,Q953044
6335006,Q957752
7351283,Q952340
9199842,Q952340
1031185,Q957752
11360668,Q957752
33509072,Q955910
26655098,Q955910
74394,Q963466
5735467,Q963466
5735396,Q963466
7883438,Q963466
3650371,Q960929
1189804,Q967405
9222642,Q960155
27662471,Q960060
9136230,Q967410
31653564,Q960347
31579568,Q960060
34444007,Q963659
27758516,Q959582
872386,Q937861
7271954,Q937692
2560398,Q939635
5444420,Q941462
5444168,Q941462
28837756,Q939074
19806138,Q939074
5444283,Q941462
2809621,Q944991
2346581,Q942810
461322,Q946496
8190800,Q942810
29831261,Q945216
9915725,Q942810
12649366,Q1018108
8901420,Q978723
16973860,Q978202
34974233,Q999324
4995581,Q981052
5935181,Q996434
34960415,Q999324
36066889,Q987956
1210303,Q1035139
4015188,Q1035138
106328,Q1036769
5386187,Q1043792
1732642,Q1042011
5836236,Q1045464
2428193,Q1043792
8981929,Q1043792
20824979,Q1043792
12007271,Q1043792
2083964,Q1043792
3455547,Q1041621
594257,Q1054065
1800351,Q1048916
34170445,Q1048916
27504492,Q1048916
2461592,Q1047711
9019882,Q1047711
4432750,Q1048916
574768,Q1048916
706370,Q1048916
4451440,Q1048916
35181880,Q1048916
20639858,Q1048916
1604902,Q1048916
31423765,Q1048916
17947984,Q1048916
25852450,Q1048916
8181039,Q1048916
21995971,Q1048916
30129615,Q1027487
7352183,Q1026116
5640549,Q1029093
10071778,Q1054767
5076487,Q977056
694405,Q971767
1231856,Q972903
1577984,Q975298
4803480,Q973053
4873584,Q973053
31572779,Q1057617
29034222,Q1053313
5033320,Q1068054
45606,Q1059553
23146200,Q1052412
31011459,Q1070567
187603,Q1076912
15428508,Q1077402
4045252,Q1076912
5007560,Q1074256
11080291,Q1072975
7874454,Q1134252
4650594,Q1134252
51563,Q1083331
1072060,Q1088165
31734473,Q1083795
31613464,Q1119015
961437,Q1125771
8901420,Q1122549
22795897,Q1117884
36234916,Q1121567
5871867,Q1131423
3613070,Q1129936
1524536,Q1130788
19177969,Q1130299
21349817,Q1130123
2367208,Q1064945
32417513,Q1066781
32417827,Q1066781
17908428,Q1062365
14375566,Q1062201
21922672,Q1060522
16160462,Q1060471
19031611,Q1061284
17243300,Q1066781
8452139,Q1062365
25162941,Q1060471
17405559,Q1064945
8905156,Q1137494
34109841,Q1138346
21227360,Q1138346
24154924,Q1137369
9467480,Q1137494
7407088,Q1136202
10862322,Q1137494
20836583,Q1137494
7199861,Q1137494
16656988,Q1138438
15723201,Q1136864
250699,Q1136104
887164,Q1134920
669546,Q1134909
6703830,Q1136104
5099214,Q1150908
9796711,Q1149325
1238514,Q1153598
11351598,Q1150069
23951630,Q1151761
31113988,Q1151761
15615865,Q1140295
10405383,Q1141032
8438953,Q1141032
20344428,Q1139780
20344625,Q1139780
33103548,Q1139780
20344329,Q1139780
20344476,Q1139780
33097113,Q1139780
20344446,Q1139780
26738708,Q1141032
33139348,Q1139780
27006054,Q1141032
20845534,Q1100856
14920398,Q1115676
27595410,Q1157125
21047476,Q1154340
3037303,Q1156969
253511,Q1155892
17816275,Q1155371
15090274,Q1157010
7357205,Q1156969
3834043,Q1156969
22643676,Q1156969
22212836,Q1156969
1020702,Q1168267
1829944,Q1168338
77672,Q1169673
13093291,Q1168105
20898157,Q1169623
5240530,Q1169021
13093453,Q1168105
52942,Q1169829
12813350,Q1169793
21981842,Q1089763
31122233,Q1093819
2077360,Q1093988
9397049,Q1090444
13386229,Q1142693
3276167,Q1142887
31710493,Q1141764
101927,Q1143316
3894411,Q1143427
3346585,Q1142887
22643349,Q1141764
2737528,Q1141218
22900708,Q1141764
21944870,Q1141218
133622,Q1146642
1201706,Q1145932
19488378,Q1144655
11341007,Q1192103
6248065,Q1192344
28925419,Q1170523
4930845,Q1197590
8994,Q1167344
6446071,Q1165753
3479886,Q1166201
3083330,Q1164083
8721887,Q1161308
33128846,Q1167250
8094606,Q1167183
4637428,Q1163291
24155032,Q1164291
6248136,Q1164830
26177719,Q1165938
21966047,Q1167497
23606362,Q1167840
417891,Q1192798
725459,Q1193210
8267581,Q1193379
4627909,Q1193320
15848702,Q1192552
35976870,Q1192975
30885871,Q1193969
16231566,Q1193766
9088886,Q1193680
4463477,Q1193736
9830229,Q1194339
8863374,Q1194031
6557406,Q1194499
9287656,Q1193766
7329426,Q1193649
9285648,Q1193766
7850702,Q1193766
10594693,Q1194332
25742735,Q1193649
6271273,Q1197735
73457,Q1197735
5421694,Q1197735
15765481,Q1197735
22308889,Q1197735
26296937,Q1197590
190423,Q1196440
1611072,Q1198489
31932717,Q1198186
26902277,Q1197817
10600575,Q1197817
26892787,Q1197817
26893087,Q1197817
26878691,Q1197817
870946,Q1190864
1184167,Q1187056
1494750,Q1183443
3725044,Q1183443
31139912,Q1186628
33022747,Q1187383
26878691,Q1187628
26876275,Q1188815
26878248,Q1187628
6944899,Q1170697
14603950,Q1171407
1354757,Q1170697
4894733,Q1171714
24884713,Q1171427
18586452,Q1171416
12224231,Q1171604
4416773,Q1170871
10193848,Q1170712
11087534,Q1171562
23609812,Q1171231
6669665,Q1202156
11505804,Q1202156
42856,Q1211785
16771910,Q1211771
457578,Q1211843
31304361,Q1197316
33412849,Q1196742
4802267,Q1197181
17905510,Q1196602
2212338,Q1196742
8948572,Q1196857
1617626,Q1196642
32659111,Q1197193
2791652,Q1196500
29125758,Q1196792
12814753,Q1196500
6223567,Q1195639
4211699,Q1195225
13332407,Q1195257
3104623,Q1195350
8049233,Q1195793
22732188,Q1195960
35203090,Q1195427
27689089,Q1195460
35203383,Q1196246
5999786,Q1199651
5999816,Q1199651
17574075,Q1199291
11445288,Q1199666
61175,Q1198493
685720,Q1199412
7222376,Q1198839
31322634,Q1199225
61529,Q1199794
15848702,Q1199885
445937,Q1199794
2706589,Q1219298
1133816,Q1219561
30086,Q1219445
28623,Q1210734
7577290,Q1211006
5123756,Q1210978
8545243,Q1209658
1975043,Q1210846
16990910,Q1209658
5315869,Q1214716
19042649,Q1214462
25289332,Q1214705
32803232,Q1214443
9088886,Q1214221
1774116,Q1213811
36332870,Q1213763
87983,Q1214391
3600824,Q1213715
6715354,Q1214433
3196185,Q1213684
5526366,Q1213440
27092551,Q1214098
1748912,Q1213811
4893170,Q1213525
34916390,Q1213764
10306333,Q1214433
32038301,Q1213902
3371654,Q1213811
23608938,Q1214091
2639650,Q1212222
2462597,Q1212739
10753947,Q1212645
32777848,Q1212133
20034769,Q1212384
1004972,Q1212326
18702756,Q1212984
25907222,Q1212056
33429436,Q1213312
2593578,Q1213293
19231927,Q1213050
4524798,Q1245187
210229,Q1246987
6982919,Q1247044
797718,Q1246987
24007839,Q1247253
5880421,Q1248585
7527753,Q1248698
5714284,Q1248698
18542971,Q1248698
21109961,Q1248698
14404921,Q1248698
18983347,Q1248698
15211311,Q1248698
247098,Q1247666
1740284,Q1247370
27178030,Q1248248
9104588,Q1248248
19047096,Q1248151
28775066,Q1247370
11893755,Q1235125
3681345,Q1241741
13130339,Q1220988
16668629,Q1219561
34762045,Q1219561
5377926,Q1219561
2711674,Q1249322
3755817,Q1249322
16885650,Q1249322
33833629,Q1248928
7347460,Q1248928
33628310,Q1248928
7347415,Q1248928
11872722,Q1217172
24198424,Q1217172
878670,Q1218232
60157,Q1218608
29766440,Q1217362
4458143,Q1218663
25972799,Q1218985
1961251,Q1219239
14025121,Q1218618
19802671,Q1217473
22966339,Q1219239
29162254,Q1218232
4716649,Q1218232
4578695,Q1275361
3602324,Q1268075
5122403,Q1272527
5122422,Q1272527
18953471,Q1248799
286836,Q1248773
1957162,Q1248928
13699003,Q1249655
2193661,Q1250822
3598984,Q1249425
1362990,Q1249536
15248353,Q1249439
15198392,Q1250822
9779574,Q1249536
1273569,Q1249536
16201977,Q1250822
15703732,Q1249536
30873812,Q1216634
7225213,Q1215581
11691760,Q1216707
752081,Q1216839
5832380,Q1216940
3186725,Q1215312
18044397,Q1217144
5301628,Q1215095
7189073,Q1215802
34858244,Q1216833
34858254,Q1216833
2990096,Q1215393
26224556,Q1276950
1011439,Q1278200
161912,Q1276950
14428799,Q1277317
6231868,Q1317723
18932671,Q1317701
27686452,Q1306705
1405221,Q1307153
24164642,Q1305285
5078515,Q1262456
180978,Q1257081
30067448,Q1260932
74830,Q1322449
22395733,Q1319863
7832768,Q1323860
26456639,Q1318749
2620960,Q1321785
26913298,Q1318749
31081310,Q1317839
27754718,Q1328934
13887546,Q1327411
5119319,Q1330429
6760673,Q1330429
4340438,Q1315145
3701905,Q1316325
10915521,Q1314153
3934285,Q1373745
5983350,Q1373644
18742068,Q1376060
993791,Q1354668
35135978,Q1366540
29419841,Q1368978
34545385,Q1368978
21754296,Q1423641
675935,Q1426188
1765026,Q1424555
62668,Q1344207
14301855,Q1345004
27198013,Q1350672
30871261,Q1344207
2704374,Q1344207
6461734,Q1347946
180785,Q1344207
17912395,Q1345004
17618782,Q1345110
1233247,Q1342891
1188832,Q1344207
1237529,Q1352419
19937824,Q1350672
21081563,Q1344207
34378586,Q1352419
101954,Q1292533
21924876,Q1296168
32861518,Q1296168
35840449,Q1296683
10215404,Q1393977
6084956,Q1383891
3032738,Q1395765
1335380,Q1384109
14746483,Q1382412
475496,Q1394138
22268227,Q1388516
23789879,Q1388516
36350787,Q1388516
8469182,Q1396889
27197484,Q1395765
22500985,Q1394009
10703506,Q1426754
30217005,Q1428590
872441,Q1419294
1923722,Q1414190
3112996,Q1422745
19752168,Q1411928
3341998,Q1418639
33383345,Q1416359
14830123,Q1479491
6302125,Q1409198
23276270,Q1400274
7440641,Q1410208
1851703,Q1411186
5206156,Q1401130
7715240,Q1406618
6676241,Q1406618
10072700,Q1406618
34779274,Q1409198
9656635,Q1503314
11432032,Q1504039
1703740,Q1432041
30492634,Q1430486
3120202,Q1476462
2650227,Q1476619
1259785,Q1334940
19033808,Q1339346
1237529,Q1331757
11611500,Q1339541
5326407,Q1335337
3920769,Q1334940
34378586,Q1331757
28857793,Q1339346
8457548,Q1334940
19578367,Q1513820
166813,Q1452613
698969,Q1448153
1825320,Q1457304
9023878,Q1452613
342926,Q1448428
6846215,Q1458903
21534981,Q1470488
3210303,Q1470593
16672506,Q1469294
12746241,Q1470200
27584028,Q1501981
7976591,Q1507477
4690238,Q1507176
25011659,Q1506195
13729100,Q1506195
5443770,Q1573973
11324389,Q1567059
4457806,Q1563847
8580542,Q1570020
23901126,Q1567059
476008,Q1570779
5449985,Q1563870
1605299,Q1539509
4265319,Q1541914
2804661,Q1538984
318772,Q1535032
183575,Q1536949
2705562,Q1539509
19105273,Q1538580
2683330,Q1539509
5823793,Q1535032
19090870,Q1535121
30077800,Q1541934
6729930,Q1539509
4016437,Q1524588
5303308,Q1532325
22216863,Q1532788
3751746,Q1557588
27488293,Q1557588
73970,Q1548029
9817444,Q1559656
14137409,Q1548029
22752936,Q1551030
2983369,Q1545663
30578340,Q1626551
787704,Q1654459
24314116,Q1660753
6469252,Q1659347
583407,Q1659447
1975933,Q1660401
171000,Q1642629
18846797,Q1646002
4969126,Q1639633
734207,Q1648035
26903632,Q1639633
13632871,Q1639633
7771844,Q1646944
1645598,Q1649862
33146132,Q1639633
1645634,Q1649862
26261634,Q1639633
4440967,Q1639545
34962547,Q1700250
1104981,Q1706363
24207129,Q1610253
8383780,Q1613942
16113730,Q1612826
11612413,Q1619595
9482929,Q1618062
21318106,Q1604118
35203206,Q1607978
22644822,Q1622722
14331912,Q1605244
8370506,Q1758947
8371008,Q1758947
8370755,Q1758947
17405429,Q1757820
11069647,Q1757820
917665,Q1629456
10610533,Q1633092
22225168,Q1632269
8593082,Q1633629
2084008,Q1630805
1768129,Q1638148
22931670,Q1636184
24162851,Q1760357
979825,Q1762979
6006929,Q1761597
7176125,Q1762808
1307241,Q1666691
19092347,Q1678412
9472711,Q1682792
18800331,Q1664485
20334420,Q1681514
33824540,Q1679462
22287353,Q1779262
7657211,Q1767294
5354764,Q1767259
34152774,Q1767294
1815818,Q1766205
89793,Q1756234
8862695,Q1755376
3296253,Q1754953
9674562,Q1753343
26564947,Q1756055
35203339,Q1754636
3517536,Q1783411
4717461,Q1788243
31579747,Q1789161
28853738,Q1792726
4717463,Q1788243
6322029,Q1777426
8401840,Q1777087
21533029,Q1777844
19898036,Q1785002
6179073,Q1815659
511228,Q1821318
2688309,Q1821318
5096585,Q1821318
2900798,Q1821318
2079686,Q1918047
10274845,Q1738957
6976850,Q1723311
21234833,Q1710847
19011466,Q1746652
7333656,Q1738957
22716058,Q1732704
33636807,Q1736306
28373627,Q1744399
6152265,Q1952957
490101,Q1952957
172031,Q1952295
172045,Q1952295
3135608,Q1947542
2255336,Q1952295
17917662,Q1886814
1129009,Q1886997
18726475,Q1886719
4174550,Q1866715
21006677,Q1866715
456588,Q1862102
1922815,Q1862102
20948918,Q1823758
4492414,Q1862102
5527808,Q1857708
31210806,Q1836777
3992363,Q1900478
3185575,Q1897870
3992212,Q1900478
142457,Q1895605
6492614,Q1889422
9378574,Q1893973
23920023,Q1887393
1228937,Q1771382
3569822,Q1767499
923265,Q1769105
30311716,Q1771006
2285878,Q1771810
4268056,Q1767509
15142854,Q1777072
1485962,Q1811866
55325,Q1811390
142049,Q1811417
1402997,Q1811866
5316828,Q1795631
9822793,Q1799525
3264582,Q1800524
19296306,Q1796984
15103253,Q1810196
22112974,Q1998813
29273565,Q2003985
27754718,Q1992620
9776999,Q1992099
4515396,Q2027418
33177983,Q2034080
22224559,Q2034039
4564324,Q2034560
2632693,Q2026644
35198649,Q2033182
27741764,Q2033182
27070440,Q2052363
4597853,Q2037865
11350697,Q2042919
23784006,Q2060409
29749526,Q2056663
10972714,Q2056663
533515,Q2040950
24051596,Q2053134
19048489,Q2052076
25618641,Q2048624
312498,Q1935469
441926,Q1935469
16109770,Q1936509
31153,Q1935913
24225055,Q1934257
15111478,Q1932742
3917873,Q1940145
21606232,Q1936382
31942786,Q1935469
1797028,Q2020094
29301860,Q2020094
533515,Q2023950
9121918,Q2023950
32149673,Q2020094
12545016,Q2006254
33935599,Q1983935
31510744,Q1990359
3509677,Q1989636
1126777,Q1990342
1908968,Q1983935
3689868,Q1983935
28126336,Q1990880
24987329,Q1989312
19775805,Q1988792
142224,Q1956434
65834,Q1975638
1166096,Q1978467
4500088,Q1978467
1840870,Q1973240
35572871,Q1965615
2428970,Q1971450
18759351,Q1966939
6268880,Q2136755
4227,Q2124771
28082913,Q2068245
23810915,Q2069220
22332882,Q2074335
27372372,Q2079142
2285878,Q2070380
1401046,Q2078794
22644742,Q2069298
7556986,Q2071759
3383952,Q2284057
300972,Q2281600
2294584,Q2277829
12510192,Q2276761
21000149,Q2275587
21595019,Q2276817
27375080,Q2275587
17260746,Q2107910
9468375,Q2111103
17188583,Q2090270
872485,Q2085749
16573952,Q2094684
13496674,Q2104523
6446874,Q2086517
31804369,Q2087878
1228937,Q2264889
2436901,Q2269371
8328948,Q2268391
3702166,Q2264850
3876620,Q2264555
73438,Q2270341
15779585,Q2258908
1586802,Q2254384
33539859,Q2253999
7185595,Q2268151
3610087,Q2269564
5209597,Q2257964
33179953,Q2255134
7185840,Q2268151
61483,Q2356919
26774705,Q2356919
456791,Q2354342
19944098,Q2203351
19929719,Q2247155
2510385,Q2252261
34377051,Q2246971
27366230,Q2193304
26943525,Q2251594
31665267,Q2251594
3112909,Q2320903
4288473,Q2297144
1367581,Q2293888
2922074,Q2296752
11588549,Q2298778
33606614,Q2349576
26456876,Q2349094
8432450,Q2344912
2294584,Q2349094
35204171,Q2349094
2585223,Q2343169
6004827,Q2346673
15841116,Q2344424
2294598,Q2349094
2294568,Q2349094
35948532,Q2349094
31710898,Q2343169
1774803,Q2387225
30048216,Q2404359
30927984,Q2404359
1011468,Q2376852
4306224,Q2372773
2125486,Q2379240
19596597,Q2316684
16266637,Q2316684
25793288,Q2316684
7454401,Q2302824
1304986,Q2316684
242821,Q2305113
2265148,Q2316684
3718428,Q2307461
7455302,Q2302824
9538297,Q2311068
7455005,Q2302824
7325457,Q2302824
35205075,Q2312238
28832928,Q2304825
1891348,Q2413618
8007040,Q2382904
14374789,Q2379553
11357774,Q2382344
146077,Q2412167
3263044,Q2411893
8947921,Q2412668
28066231,Q2411700
15233369,Q2176690
5683113,Q2167179
3096248,Q2190850
9478609,Q2177112
1691989,Q2190850
30431590,Q2159358
3012123,Q2190850
3047329,Q2184032
3112333,Q2190850
3365981,Q2190850
14672535,Q2180740
6768780,Q2389340
34082804,Q2397134
22395527,Q2388084
26181579,Q2387918
239532,Q2443193
22630088,Q2446285
26946311,Q2443779
217800,Q2443714
21343910,Q2446285
15848702,Q2446784
24731562,Q2443779
17516197,Q2441302
3624815,Q2464542
14812466,Q2357729
13672638,Q2367919
31079280,Q2362527
26187617,Q2358616
8760697,Q2357151
42293,Q2469771
12235107,Q2466091
24368095,Q2468877
6703160,Q2469230
35919373,Q2469771
25171884,Q2478890
461364,Q2499287
5581958,Q2491076
11845883,Q2498844
11685571,Q2488744
17032549,Q2494608
25995941,Q2501845
2236324,Q2558373
3098409,Q2557709
11011055,Q2567606
24160876,Q2567084
7533367,Q2558373
1462414,Q2328959
3147170,Q2335348
22643393,Q2334297
22643584,Q2334297
5986077,Q2338040
19119554,Q2333195
13135348,Q2449653
64004,Q2447051
32204472,Q2460841
28377984,Q2456670
31009301,Q2446784
1389099,Q2437717
18618306,Q2418926
152058,Q2418926
303928,Q2418926
657159,Q2418926
709860,Q2418926
692785,Q2428779
4781857,Q2415058
350584,Q2428779
15100120,Q2426986
182737,Q2437572
15099919,Q2426986
21705579,Q2561149
35137467,Q2563691
26014328,Q2563052
2023704,Q2518676
8202728,Q2507282
10087485,Q2517513
7318083,Q2518946
64394,Q2543777
8103502,Q2543870
6304360,Q2629554
1789996,Q2572480
518928,Q2571637
3954917,Q2572480
12130331,Q2568542
32979642,Q2571011
26400346,Q2568091
2115510,Q2531327
12714295,Q2536327
19767452,Q2520460
4298666,Q2531250
2571821,Q2525525
30295663,Q2531205
25971534,Q2533282
32612875,Q2649794
30928961,Q2648546
26261371,Q2655348
25657155,Q2616425
24105751,Q2610619
3326435,Q2610868
8592074,Q2614675
4002677,Q2609365
3724436,Q2609365
15856289,Q2615930
4783479,Q2609365
61481,Q2621164
5135868,Q2612004
12275082,Q2612004
20827074,Q2609365
4657647,Q2617634
27674928,Q2622732
8031432,Q2574830
11350779,Q2573817
15848702,Q2573817
924115,Q2573255
143834,Q2707103
31356187,Q2708153
15952338,Q2707531
1623960,Q2699263
33685378,Q2697201
28307552,Q2700616
12160359,Q2700616
28325786,Q2700616
33739587,Q2700616
1618008,Q2736439
1952976,Q2736439
1088952,Q2670634
24083094,Q2661615
26240693,Q2661598
3700174,Q2738156
32455629,Q2738813
17818658,Q2739184
20691749,Q2595865
2159529,Q2604087
99459,Q2604087
33604491,Q2597794
26285348,Q2596046
2107054,Q2743585
3450620,Q2743592
6782517,Q2739687
5878886,Q2740773
26452704,Q2756710
7837396,Q2725345
1537627,Q2725082
2617036,Q2734297
8008553,Q2747986
1695534,Q2746500
5501853,Q2708811
32511701,Q2811669
12978934,Q2807240
8368715,Q2632297
1897341,Q2641481
8915540,Q2633138
6984559,Q2631705
3866200,Q2632121
1832735,Q2635106
30864957,Q2632121
10879447,Q2635878
1237529,Q2633966
33155930,Q2631465
27332822,Q2631206
16676041,Q2631206
12182188,Q2878373
142421,Q2877798
4881898,Q2878094
767783,Q2879977
12181304,Q2878373
16906945,Q2878373
12181468,Q2878373
19848011,Q2817377
19868108,Q2836695
74862,Q2916011
4691511,Q2916011
167599,Q2759785
673599,Q2759785
13049327,Q2759785
4873584,Q2759523
2674935,Q2776448
29103170,Q2756710
3365397,Q2893088
5440243,Q2893088
8326730,Q2882840
34943488,Q2895947
5440222,Q2893088
24319139,Q2977762
31227986,Q2956462
669691,Q2948187
1388289,Q2963454
13602157,Q2948505
77637,Q2969017
22643842,Q2974338
37210334,Q2944381
3470969,Q2714888
6524086,Q2717053
29892611,Q2712800
24884713,Q2718922
25751187,Q2713045
3450620,Q2712899
30330314,Q2986137
3938164,Q2870358
27883739,Q2837516
2704658,Q2868639
431014,Q2902217
142623,Q2908497
9366011,Q2899700
7133616,Q2911967
217776,Q2900609
9551038,Q2905480
32204472,Q2897448
25673718,Q2897301
21411476,Q2905204
18077213,Q2911356
1102360,Q2920448
4894893,Q2939806
4158013,Q2943990
816862,Q2944224
8867900,Q2944224
4767200,Q2920685
152749,Q2943990
25748112,Q2937304
19109077,Q2930348
18979350,Q2944224
13956956,Q2920815
26627219,Q2944224
35589999,Q2943614
3427182,Q3045974
101899,Q3043384
12149364,Q3045043
1668076,Q3045799
32802867,Q3045043
26881153,Q3045043
31106576,Q3040395
11784534,Q3041390
2000074,Q3039787
28165364,Q3042441
16731304,Q3032580
25337747,Q3030529
76617,Q3010971
11361834,Q3014156
17974588,Q3005474
18204467,Q3011281
22869340,Q3012135
18619459,Q2992451
32411625,Q3012135
26258656,Q3005474
24028252,Q3000879
33502433,Q3018953
187603,Q3015488
11337966,Q3020294
4045252,Q3015488
20961147,Q3026044
29324890,Q3020505
1726126,Q3092504
16644875,Q3054822
171058,Q3065301
24817379,Q3053515
29432361,Q3051389
2638634,Q3082891
2488691,Q3082586
27844685,Q3085278
1033721,Q3076607
17389504,Q3071053
29675503,Q3072829
18010724,Q3068515
5023723,Q3066349
18940646,Q3071301
13995952,Q3192488
23968429,Q3201340
9089380,Q3101494
982874,Q3107329
1505118,Q3111594
3909180,Q3100305
14261811,Q3111594
19594027,Q3111594
33105987,Q3111594
31810382,Q3111594
2488691,Q3207685
4979081,Q3205595
21299883,Q3207178
20694255,Q3207393
25480074,Q3206592
18562918,Q3205407
20795243,Q3207492
2594435,Q3142909
25913752,Q3179227
2158246,Q3189015
29831417,Q3186815
9399204,Q3157362
1047407,Q3175396
14307697,Q3182068
25505387,Q3148592
33882599,Q3140506
26521447,Q3163506
35248929,Q3232830
10386190,Q3203859
261107,Q3204109
856733,Q3203979
18703589,Q3203957
29204234,Q3204109
26608090,Q3203961
1164579,Q3221562
5645921,Q3221851
920296,Q3223617
24111150,Q3222160
10506215,Q3221362
23305648,Q3221843
27768248,Q3222697
28807116,Q3212712
14262827,Q3212134
13901892,Q3220551
10107470,Q3212510
8991445,Q3212917
24817996,Q3213980
9974948,Q3212902
30505130,Q3212044
28374339,Q3212848
15695777,Q3212518
33666391,Q3220551
